FID,id,vejkode,vejnavn,park_id,bydel,stativ_type,stativ_placering,stativ_udformning,cykler_retning,antal_pladser,stativ_tilstand,stativ_foto,bemaerkning,reg_metode,reg_dato,rettet_dato,budget,projekt,faerdigmelding,projektbeskrivelse,stativ_fjernet,wkb_geometry
cykelstativ.3448,1393,5604,Prinsesse Charlottes Gade,0,Nørrebro,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723193.558390405 6177739.56457589)
cykelstativ.3449,1392,5604,Prinsesse Charlottes Gade,0,Nørrebro,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723205.78731813 6177726.62392875)
cykelstativ.3450,1391,5604,Prinsesse Charlottes Gade,0,Nørrebro,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723224.68717212 6177706.55914774)
cykelstativ.3451,1394,5604,Prinsesse Charlottes Gade,0,Nørrebro,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723185.03801541 6177748.46637273)
cykelstativ.3452,6145,5604,Prinsesse Charlottes Gade,0,Nørrebro,Noli,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,2016-10-17T08:41:10.178,2018-08-09T11:04:28.195,,,,,0,POINT (723208.7363047957 6177723.019611714)
cykelstativ.3453,1389,5604,Prinsesse Charlottes Gade,0,Nørrebro,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723239.3907481061 6177690.76523232)
cykelstativ.3454,1388,5604,Prinsesse Charlottes Gade,0,Nørrebro,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723248.655878547 6177680.91065963)
cykelstativ.3455,6148,5604,Prinsesse Charlottes Gade,0,Nørrebro,Noli,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723218.0987850057 6177712.801203921)
cykelstativ.3456,6147,5604,Prinsesse Charlottes Gade,0,Nørrebro,Noli,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,2016-10-17T08:42:05.833,2018-08-09T11:04:28.195,,,,,0,POINT (723216.0235721669 6177715.313303674)
cykelstativ.3457,6146,5604,Prinsesse Charlottes Gade,0,Nørrebro,Noli,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,2016-10-17T08:41:41.115,2018-08-09T11:04:28.195,,,,,0,POINT (723210.8901509341 6177720.337503178)
cykelstativ.3458,7361,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,4,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726368.9330308132 6175990.2951312335)
cykelstativ.3459,7367,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726299.2978430272 6176017.692582166)
cykelstativ.3460,7366,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726325.173213352 6175998.85683465)
cykelstativ.3461,7365,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726344.1992209438 6175988.963310702)
cykelstativ.3462,7364,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726356.3758658025 6175980.782127437)
cykelstativ.3463,7363,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726367.2206901299 6175972.600944173)
cykelstativ.3464,7362,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726371.2161517242 6175970.127563186)
cykelstativ.3465,691,5612,Prinsessegade,0,Indre By,Andet,På facade,Enkeltsidet,Skråt 45 grader,18,Ikke registreret,,,Indmålt med GPS,2001-07-13T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (725793.5659593861 6175214.29175424)
cykelstativ.3466,7360,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,8,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726353.3317045879 6176001.330215637)
cykelstativ.3467,7359,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,8,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726335.4472574516 6176010.462699281)
cykelstativ.3468,7358,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,8,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726321.7485319854 6176020.546483304)
cykelstativ.3469,7357,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,8,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726310.1426673544 6176029.298446797)
cykelstativ.3470,7376,5612,Prinsessegade,0,Indre By,Ikke registreret,På plads,Enkeltsidet,Ikke registreret,13,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726285.1981030665 6176022.851784029)
cykelstativ.3471,7368,5612,Prinsessegade,0,Indre By,Ikke registreret,På plads,Enkeltsidet,Ikke registreret,20,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726281.2231358149 6176035.386769226)
cykelstativ.3472,7375,5612,Prinsessegade,0,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726360.2259555919 6175914.572951407)
cykelstativ.3473,7071,5612,Prinsessegade,,Indre By,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-12T17:24:02.466,2018-08-09T11:04:28.195,,,,,2,POINT (726373.0843150194 6175906.842627128)
cykelstativ.3474,7072,5612,Prinsessegade,,Indre By,Ikke registreret,Tæt på facade,Enkeltsidet,Ikke registreret,15,Ikke registreret,,,Digitaliseret manuelt,2017-02-12T17:24:02.466,2018-08-09T11:04:28.195,,,,,2,POINT (726375.2698421731 6175872.35986537)
cykelstativ.3475,2859,5620,Prins Jørgens Gård,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,12,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (724990.760688715 6175888.07987391)
cykelstativ.3476,2858,5620,Prins Jørgens Gård,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,16,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (724981.720476136 6175881.19194834)
cykelstativ.3477,2166,5620,Prins Jørgens Gård,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Vinkelret,15,Ikke registreret, ,,Ikke registreret,,2018-08-09T11:04:28.195,,,,,0,POINT (725020.857463003 6175871.00206601)
cykelstativ.3478,2167,5620,Prins Jørgens Gård,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Vinkelret,30,Ikke registreret, ,,Ikke registreret,,2018-08-09T11:04:28.195,,,,,0,POINT (725028.192335932 6175876.12710595)
cykelstativ.3479,6411,5620,Prins Jørgens Gård,0,Indre By,Andet,På plads,Rundt,Ikke registreret,9,Ikke registreret, ,,Digitaliseret manuelt,2017-01-27T12:15:47.053,2018-08-09T11:04:28.195,,,,,2,POINT (725063.9860004755 6175909.994975025)
cykelstativ.3480,6417,5626,Proviantpassagen,0,Indre By,Ikke registreret,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Digitaliseret manuelt,2017-01-27T12:23:36.147,2018-08-09T11:04:28.195,,,,,2,POINT (725184.5789993621 6175637.9133506585)
cykelstativ.3481,2256,5626,Proviantpassagen,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,15,Ikke registreret, ,,Ikke registreret,,2018-08-09T11:04:28.195,,,,,0,POINT (725291.8248702551 6175632.5946754)
cykelstativ.3482,6416,5626,Proviantpassagen,0,Indre By,Ikke registreret,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Digitaliseret manuelt,2017-01-27T12:23:36.147,2018-08-09T11:04:28.195,,,,,2,POINT (725224.040953171 6175665.728547267)
cykelstativ.3483,6415,5626,Proviantpassagen,0,Indre By,NO,På fortov,Enkeltsidet,Vinkelret,28,Ikke registreret, ,,Ikke registreret,2017-01-27T12:24:02.242,2018-08-09T11:04:28.195,,,,,2,POINT (725218.0140936115 6175720.178112005)
cykelstativ.3484,6414,5626,Proviantpassagen,0,Indre By,NO,På fortov,Enkeltsidet,Vinkelret,28,Ikke registreret, ,,Ikke registreret,2017-01-27T12:23:36.148,2018-08-09T11:04:28.195,,,,,2,POINT (725228.973697397 6175705.601563094)
cykelstativ.3485,6413,5626,Proviantpassagen,0,Indre By,Ikke registreret,Tæt på facade,Enkeltsidet,Vinkelret,80,Ikke registreret, ,,Digitaliseret manuelt,2017-01-27T12:18:26.037,2018-08-09T11:04:28.195,,,,,2,POINT (725125.3712619562 6175726.250252603)
cykelstativ.3486,6412,5626,Proviantpassagen,0,Indre By,Ikke registreret,Tæt på facade,Enkeltsidet,Vinkelret,30,Ikke registreret, ,,Digitaliseret manuelt,2017-01-27T12:18:26.038,2018-08-09T11:04:28.195,,,,,2,POINT (725160.8596162496 6175752.832263155)
cykelstativ.3487,3640,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725422.4916854551 6178569.0516674835)
cykelstativ.3488,7401,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725485.4949667528 6178583.687904587)
cykelstativ.3489,7400,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725480.0413421852 6178581.137424405)
cykelstativ.3490,7399,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725457.2925006723 6178570.425624585)
cykelstativ.3491,7398,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725452.4374954443 6178568.228016504)
cykelstativ.3492,7397,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725487.0877031342 6178595.075150147)
cykelstativ.3493,7396,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725481.716378472 6178592.379109112)
cykelstativ.3494,7395,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725422.96124383 6178565.449023028)
cykelstativ.3495,7394,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,0,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.867,2018-08-09T11:04:28.195,,,,,0,POINT (725417.6587992974 6178562.092409216)
cykelstativ.3496,5787,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,5,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:17.587,2018-08-09T11:04:28.195,,,,,0,POINT (725414.8569288496 6178550.881577142)
cykelstativ.3497,5786,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,5,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:11.868,2018-08-09T11:04:28.195,,,,,0,POINT (725399.0491376625 6178553.780098894)
cykelstativ.3498,5785,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,5,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:18:04.696,2018-08-09T11:04:28.195,,,,,0,POINT (725439.9076046139 6178572.588898985)
cykelstativ.3499,5784,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,5,Ikke registreret,,Antal pladser ukendt,Digitaliseret manuelt,2015-07-07T13:17:50.571,2018-08-09T11:04:28.195,,,,,0,POINT (725450.4579987254 6178578.017939489)
cykelstativ.3500,3644,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725451.4009165012 6178582.838314663)
cykelstativ.3501,3645,5648,Præstøgade,0,Østerbro,Andet,På fortov,Enkeltsidet,Vinkelret,15,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725487.6887310562 6178599.8444387885)
cykelstativ.3502,3643,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725469.7616135181 6178591.589542205)
cykelstativ.3503,3639,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725427.1370332841 6178571.740820154)
cykelstativ.3504,3641,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725432.5150362971 6178573.941140134)
cykelstativ.3505,3642,5648,Præstøgade,0,Østerbro,NO,På fortov,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725461.6528509731 6178587.535325116)
cykelstativ.3506,5783,5648,Præstøgade,0,Østerbro,Andet,På fortov,Enkeltsidet,Vinkelret,5,Ikke registreret,,Antal Pladser ukendt,Digitaliseret manuelt,2015-07-07T13:16:28.601,2018-08-09T11:04:28.195,,,,,0,POINT (725518.2501376697 6178599.815872085)
cykelstativ.3507,6528,5660,Puggaardsgade,0,,Ikke registreret,Tæt på facade,Enkeltsidet,Ikke registreret,12,Ikke registreret,,,Digitaliseret manuelt,2017-02-02T13:46:09.031,2018-08-09T11:04:28.195,,,,,2,POINT (724830.8054783745 6175276.0714376345)
cykelstativ.3508,6529,5660,Puggaardsgade,0,,Ikke registreret,Tæt på facade,Enkeltsidet,Ikke registreret,4,Ikke registreret,,,Digitaliseret manuelt,2017-02-02T13:46:09.03,2018-08-09T11:04:28.195,,,,,2,POINT (724840.9503717363 6175269.542545867)
cykelstativ.3509,336,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724734.9812074039 6176522.75862767)
cykelstativ.3510,337,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724731.310236998 6176521.22557609)
cykelstativ.3511,338,5668,Pustervig,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,20,Ikke registreret, ,,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724728.160582194 6176510.4371019)
cykelstativ.3512,501,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724759.886018926 6176533.18479705)
cykelstativ.3513,502,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724756.2147434329 6176531.64166652)
cykelstativ.3514,503,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724752.603102811 6176530.13992112)
cykelstativ.3515,5322,5668,Pustervig,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,20,Ikke registreret, ,,Ikke registreret,2013-08-06T11:26:27,2018-08-09T11:04:28.195,,,,,0,POINT (724738.457219223 6176514.31368593)
cykelstativ.3516,5323,5668,Pustervig,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,10,Ikke registreret, ,,Ikke registreret,2013-08-06T11:26:27,2018-08-09T11:04:28.195,,,,,0,POINT (724747.847561679 6176518.31935649)
cykelstativ.3517,5324,5668,Pustervig,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,25,Ikke registreret, ,,Ikke registreret,2013-08-06T11:26:27,2018-08-09T11:04:28.195,,,,,0,POINT (724762.3599091109 6176525.08302973)
cykelstativ.3518,333,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724749.100764376 6176528.66985143)
cykelstativ.3519,335,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724741.996415758 6176525.69854562)
cykelstativ.3520,334,5668,Pustervig,0,Indre By,Model 32,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret, ,Tvivl om det er KK´s inventar,Ikke registreret,2001-07-17T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (724745.5682691161 6176527.18967514)
cykelstativ.3521,3833,5688,Ragnagade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (723564.235947835 6179408.40973435)
cykelstativ.3522,4709,5712,Randbølvej,0,Vanløse,Andet,På fortovsudvidelse,Enkeltsidet,Vinkelret,6,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (719771.0965273969 6177356.09465559)
cykelstativ.3523,4710,5712,Randbølvej,0,Vanløse,Andet,På facade,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (719685.6984388881 6177482.84002243)
cykelstativ.3524,1800,5712,Randbølvej,0,Vanløse,Andet,På gadeareal,Enkeltsidet,Skråt 45 grader,20,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (719732.785629951 6177428.72877624)
cykelstativ.3525,4708,5712,Randbølvej,0,Vanløse,Andet,Tæt på facade,Enkeltsidet,Vinkelret,18,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (719787.94539567 6177329.58450021)
cykelstativ.3526,6188,5716,Randersgade,,Østerbro,Noli,På facade,Enkeltsidet,Vinkelret,1,Ikke registreret,,"OBS, samlet antal pladser ukendt",Digitaliseret manuelt,2016-12-01T10:34:36.143,2018-08-09T11:04:28.195,,,,,2,POINT (725050.5542382287 6178766.808412363)
cykelstativ.3527,6190,5716,Randersgade,,Østerbro,Noli,På facade,Enkeltsidet,Vinkelret,1,Ikke registreret,,"OBS, samlet antal pladser ukendt",Digitaliseret manuelt,2016-12-01T10:34:36.143,2018-08-09T11:04:28.195,,,,,2,POINT (725050.7713472743 6178765.832056328)
cykelstativ.3528,6189,5716,Randersgade,,Østerbro,Noli,På facade,Enkeltsidet,Vinkelret,1,Ikke registreret,,"OBS, samlet antal pladser ukendt",Digitaliseret manuelt,2016-12-01T10:34:36.143,2018-08-09T11:04:28.195,,,,,2,POINT (725050.6627927524 6178766.320234347)
cykelstativ.3529,6187,5716,Randersgade,,Østerbro,Noli,På facade,Enkeltsidet,Vinkelret,1,Ikke registreret,,"OBS, samlet antal pladser ukendt",Digitaliseret manuelt,2016-12-01T10:34:36.143,2018-08-09T11:04:28.195,,,,,2,POINT (725050.4456837074 6178767.29659038)
cykelstativ.3530,6186,5716,Randersgade,,Østerbro,Noli,På facade,Enkeltsidet,Vinkelret,1,Ikke registreret,,"OBS, samlet antal pladser ukendt",Digitaliseret manuelt,2016-12-01T10:34:36.143,2018-08-09T11:04:28.195,,,,,2,POINT (725050.3371291828 6178767.784768397)
cykelstativ.3531,906,5716,Randersgade,0,Østerbro,Model 32,På facade,Enkeltsidet,Skråt 45 grader,11,Ikke registreret,,,Indmålt med GPS,2001-07-25T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (725011.120387247 6178942.99108176)
cykelstativ.3532,905,5716,Randersgade,0,Østerbro,Model 32,På facade,Enkeltsidet,Skråt 45 grader,14,Ikke registreret,,,Indmålt med GPS,2001-07-25T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (725009.0786407471 6178952.37580207)
cykelstativ.3533,7057,5716,Randersgade,,Østerbro,Noli,På facade,Enkeltsidet,Vinkelret,1,Ikke registreret,,"OBS, samlet antal pladser ukendt",Digitaliseret manuelt,2016-12-01T10:34:36.143,2018-08-09T11:04:28.195,,,,,2,POINT (725050.0114656037 6178769.249302444)
cykelstativ.3534,4055,5716,Randersgade,0,Østerbro,Model 32,På fortovsudvidelse,Rundt,Vinkelret,16,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (724929.2641185096 6179317.003370907)
cykelstativ.3535,4054,5716,Randersgade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,75,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (724917.656441716 6179352.40147184)
cykelstativ.3536,4053,5716,Randersgade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (724904.50617364 6179325.96791869)
